en,fr
His work would later be integrated into atmospheric models used to correct distortions affecting astronomical images.,Ses travaux seront plus tard intégrés à des modèles atmosphériques qui auront pour but de corriger les distorsions affectant les images astronomiques.
"In 1953, the American astronomer Horace Welcome Babcock invented adaptive optics, a process that corrects image distortions caused by the terrestrial atmosphere.","En 1953, l’astronome américain Horace Welcome Babcock invente l’optique adaptative, un procédé qui corrige les distorsions d’image dues à l’atmosphère terrestre."
The technique consists of taking a sample of the light received by the telescope and calculating its degree of distortion.,La technique consiste à prélever un échantillon de lumière et à calculer son degré de distorsion.
Deformable mirrors are then used to redirect the light rays and produce a corrected image.,Des miroirs déformables sont ensuite utilisés pour redresser les rayons lumineux et produire une image corrigée.
"The proposal was promising, but Babcock was not able to construct his system for technical reasons.","Le procédé est prometteur, mais pour des raisons d’ordre technique, Babcock ne sera pas en mesure de construire son système."
"In 1957, the American physician Robert B. Leighton of the California Institute of Technology succeeded in reducing atmosphere-induced image distortions using the 1.5-metre telescope at the Mount Wilson Observatory in California.","En 1957, le physicien américain Robert B. Leighton de l’Institut de Technologie de la Californie parvient à réduire les distorsions d’image produites par l’atmosphère avec le télescope de 1,5 mètre de l’Observatoire du Mont Wilson, en Californie."
His technique consisted of inclining the telescope’s secondary mirror several times per second.,Sa technique consiste à incliner plusieurs fois par seconde le miroir secondaire du télescope.
"In so doing, he managed to obtain the best images ever recorded of Jupiter and Saturn.",Il obtient ainsi les meilleures images jamais réalisées de Jupiter et Saturne.
"In that same year, the Soviet physicist Vladimir Pavlovich Linnik published an article in which he proposed that an artificial ""guide star"" could be created by pointing a laser at the sky and targeting its focal point in the upper atmosphere to agitate gas molecules.","Toujours en 1957, le physicien soviétique Vladimir Pavlovich Linnik publie un article dans lequel il propose de diriger un laser vers le ciel et de faire le foyer dans la haute atmosphère de façon à faire réagir les molécules s’y trouvant pour générer une « étoile guide »."
"If an adaptive optics system uses a natural ""guide star"", it must be bright enough compared to the celestial object of interest to provide adequate light for the telescope’s detector.",Un système d’optique adaptative a besoin d’une « étoile guide » qui soit suffisamment brillante au voisinage de l’astre observé pour alimenter convenablement le senseur de front d’onde du télescope.
The guide star and the study object must also appear sufficiently close in the sky.,"Or, de telles étoiles ne se trouvent pas partout, d’où l’idée d’en générer une."
"It is not always easy to find a star that fulfills these criteria, hence the idea of creating an artificial guide star.","La solution est révolutionnaire, mais par malheur elle ne sera connue de la communauté scientifique internationale qu’en 1992, au moment où l’on traduit en anglais l’article de Linnik."
"In 1970, the American engineer W. Thomas Cathey and his collaborators were the first to experimentally demonstrate an adaptive optics system that operated in real time.","En 1970, l’ingénieur américain W. Thomas Cathey et ses collaborateurs sont les premiers à faire la démonstration expérimentale d’un système d’optique adaptative fonctionnant en temps réel."
"Three years later, in 1973, another American engineer, John W. Hardy, built the first adaptive optics system intended for astronomy.","Trois ans plus tard, en 1973, un autre ingénieur américain, John W. Hardy, construit le premier système d’optique adaptative destiné à l’astronomie."
"Originally designed to detect Soviet military satellites, the system used a deformable mirror.","Initialement conçu pour détecter les satellites militaires soviétiques, le système utilise un miroir déformable."
Astronomers took advantage of the technique and new adaptive optics systems began to appear.,Les astronomes prennent alors conscience des avantages de la technique et de nouveaux systèmes d’optique adaptative commencent alors à faire leur apparition.
"In 1977, the American physicist Andrew Buffington developed the first system to use a segmented mirror.","En 1977, le physicien américain Andrew Buffington met au point le premier système utilisant un miroir segmenté."
Each of the six segments is controlled by a piston that could adjust the inclination.,Chacun des six segments est contrôlé par un piston qui ajuste l’inclinaison.
"In 1981, the American physicist Robert Q. Fugate and his team began to work on a system that would use a laser to generate a guide star – the idea originally proposed by Linnik in 1957.","En 1981, le physicien américain Robert Q. Fugate et son équipe commencent à travailler sur un système utilisant un laser pour générer une étoile guide; une idée que Vladimir Pavlovich Linnik avait proposée en 1957."
The first tests were performed in 1983 and 1984.,Les premiers tests sont réalisés en 1983 et 1984.
"Since then, several adaptive optics systems have been equipped with a laser that operates on this principle.","Depuis, plusieurs systèmes d’optique adaptative sont dotés de laser fonctionnant sur ce principe."
"In 1991, the American army been declassifying their confidential work on adaptive optics.","À partir de 1991, l’armée américaine commence à rendre publics ses travaux en matière d’optique adaptative, travaux jusqu’alors classés comme secrets."
"Upon accessing the documents, the astronomy community realized that they had already designed and constructed more powerful and less costly systems than those of the military.",La communauté astronomique constate alors qu’elle réalisait déjà des systèmes plus performants et moins coûteux que les militaires.
"As of 2005, 18 observatories and 26 large telescopes are equipped with image correction systems.","En 2005, 18 observatoires astronomiques et 26 grands télescopes sont équipés de systèmes de correction d’image."
These systems are now considered as standard equipment for big observatories,"Aujourd’hui, ces systèmes font partie de l’équipement standard des grands observatoires."
Video sequence   René Racine talks about adaptive optics.,Séquence vidéo  René Racine parle de l'optique adaptative.
« Return to the instruments Previous © 2006 An original idea and a realization of the ASTROLab of Mont-Mégantic National Park,« Retour aux instruments Précédent © 2006 Une idée originale et une réalisation de L'ASTROLab du Parc national du Mont-Mégantic
"Astronomers Light: a form of energy For us, light is an extraordinary phenomenon that illuminates our world and makes it visible.","Astronomes La lumière : une forme d'énergie Pour nous, la lumière est d'abord ce phénomène extraordinaire qui éclaire le monde et le rend visible."
What would we do without it?,Que ferions-nous sans elle ?
"Since we first opened our eyes, humans have worshipped the Sun as a god of light and a source of life and security.","Depuis qu'il a ouvert les yeux sur le monde, l'être humain vénère le Soleil, dieu de la lumière, source de vie et de sécurité."
The emergence of rational thought brought with it a need to question the nature of this phenomenon.,"Depuis l'émergence du questionnement rationnel, nous questionnons maintenant la nature physique de ce phénomène."
So what exactly is light?,Mais qu'est-ce donc que la lumière ?
Light is a form of energy produced by matter.,La lumière est une forme d'énergie produite par la matière.
"To understand how light is created, we must first take a look at atoms, the building blocks of matter.","Pour comprendre comment elle est générée, il faut examiner les constituants même de la matière, c'est-à-dire les atomes."
"In the world of atomic particles, the adage holds true that opposites attract and thus the nucleus and electrons are mutually attracted to each other within the atom.","Or, dans le monde des particules atomiques, les contraires s'attirent ; conséquemment noyau et électrons sont mutuellement liés au sein de l'atome."
"Although an electron cannot randomly occupy positions within an atom, it can nonetheless change its distance from the nucleus by changing its energy level.","Si un électron ne peut occuper n'importe quelle position autour du noyau, il peut cependant modifier la distance qui l'en sépare en changeant d'orbitale."
"To do this, its energy content must be modified to match the energy level of the new orbit that it will enter.","Pour ce faire, son contenu en énergie doit être altéré de façon à le faire correspondre exactement à celui de l'orbitale qu'il va occuper."
"For example, to move from a distant orbit into a closer orbit, the electron must eliminate some of its energy.","Pour passer d'une orbitale éloignée à une orbitale plus rapprochée, par exemple, l'électron doit se défaire d'une partie de son énergie."
The energy released is partly electrical in nature and – as with all negatively charged bodies – partly magnetic.,"L'énergie libérée aura une composante électrique, mais aussi, comme tout corps chargé négativement, une composante magnétique."
"This excess energy is released by the electron in the form of an energy packet known as a ""photon"".","C'est sous la forme de petits « paquets d'énergie », appelés photons, que l'électron se débarrasse de son surplus d'énergie."
A photon is an energy particle that has no mass and moves at high speed.,Un photon est une particule d'énergie qui n'a pas de masse et qui se déplace très rapidement.
"When a moving photon interacts with matter, it does so as a wave, like a wave moving across the surface of water.","Fait étrange d'ailleurs, un photon en mouvement a la particularité d'interagir avec la matière comme le fait une onde, c'est-à-dire comme une vague à la surface de l'eau."
"These waves are known as ""electromagnetic waves"" because they display both electrical and magnetic components.","Puisque l'onde a à la fois une composante électrique et une composante magnétique, on parle « d'onde électromagnétique »."
"In fact, a photon can be thought of as a ""particle of light"" and an electromagnetic wave as a ""lightwave"".","En effet, un photon n'est rien de moins qu'une « particule de lumière » et une onde électromagnétique, une « onde lumineuse »."
Video sequence   Hubert Reeves talks about light.,Séquence vidéo  Hubert Reeves parle de ce qu'est la lumière.
Next © 2006 An original idea and a realization of the ASTROLab of Mont-Mégantic National Park,Suivant © 2006 Une idée originale et une réalisation de L'ASTROLab du Parc national du Mont-Mégantic
"Astronomers White light: a mix of colours In 1665, Francesco Maria Grimaldi, an Italian Jesuit priest, conducted a simple experiment the results of which went on to occupy the minds of several generations of physicists, including Newton and Einstein.","Astronomes La lumière blanche : un mélange de couleurs En 1665, le père Francesco Maria Grimaldi, un Jésuite italien, réalise une expérience toute simple dont le résultat va occuper pendant plusieurs générations des physiciens comme Newton et Einstein."
"To his great surprise, Grimaldi found that the beam of light illuminating the screen was larger than expected.","À sa grande surprise, Grimaldi constate que le rayon lumineux qui s'étale sur l'écran est plus large que prévu."
"Strangest of all, however, was that the light was no longer white, but became two or three rays of different colours.","De plus, et c'est ce qu'il trouve le plus bizarre, la lumière blanche apparaît non pas blanche, mais colorée de deux ou trois raies de couleurs différentes."
"Without knowing it, Grimaldi had conducted the first experiment into the splitting of light.","Sans le savoir, Grimaldi vient de réaliser la première expérience de décomposition de la lumière."
"He assigned the term ""diffraction"" to the phenomenon, a term that survives to this day.","Il donne d'ailleurs au phénomène le nom de diffraction, un terme qu'on utilise encore aujourd'hui."
"Grimaldi later realized that diffraction is a phenomenon that does not only occur when light is projected through a slit; instead, it occurs each time light strikes the edges of any object.","Plus tard, il se rend compte que la diffraction est un phénomène qui ne se produit pas seulement avec une fente, mais à chaque fois que de la lumière touche au rebord d'un objet."
Several scientists were interested in the effect but none could explain it.,Plusieurs scientifiques s'intéressent alors au phénomène mais aucun ne parvient à l'expliquer.
"The answer was not long in coming, however, and it was Isaac Newton himself who would provide the explanation.","Pourtant, la réponse ne tardera pas : elle viendra d'Isaac Newton lui-même."
"In 1662, Newton began his own optical experiments.","En 1662, Newton commence à réaliser des expériences d'optique."
One of his first projects was to construct a refracting telescope.,Un de ses premiers projets est de construire une lunette astronomique.
He polished lenses and attempted to improve the instrument by getting rid of the coloured fringes that would appear on the margins of his images (he did not succeed and decided instead to develop a mirror-based reflecting telescope).,Il polit alors des lentilles et tente d'améliorer l'instrument en se débarrassant des couleurs qui apparaissent sur le bord des images (il n'y parviendra d'ailleurs pas et décidera de se passer de lentilles ; c'est pour cette raison qu'il mettra au point un télescope à miroir).
"In 1666, during one of his optical experiments, Newton passed sunlight through a prism and split the light beam into different colours, like what he observed along the edges of his optical lenses.","En 1666, lors de ses expériences d'optique, Newton fait passer de la lumière solaire blanche à travers un prisme de façon à la décomposer en rayons lumineux de différentes couleurs, comme le fait le rebord d'une lentille."
"Others before him had conducted similar experiments, but Newton was the first to understand that white light consists of a mix of light rays, each with a different colour.","D'autres avant lui avaient réalisé le même genre d'expérience, mais Newton est le premier à comprendre que la lumière blanche est faite d'un mélange de rayons de lumière de couleurs différentes."
Newton also understood that white light can be separated into its components because each ray of colour is deviated by the glass of the prism by a different amount.,Il comprend aussi que la lumière blanche se sépare en ses composantes parce que chaque rayon de couleur est dévié de façon différente par le verre du prisme.
"He realized, for example, that red light is consistently less deviated than violet light.","Ainsi, il constate, par exemple, que la lumière rouge est toujours moins déviée que la lumière violette."
"This ordered separation of coloured rays is known as the ""spectrum"".",On donne à cet étalement ordonné de rayons colorés le nom de « spectre ».
"The spectrum of white light consists of six basic colours arranged in a specific order: red, orange, yellow, green, blue and violet.","Le spectre de la lumière solaire blanche est composé, grosso modo, de six couleurs qui sont, dans l'ordre, le rouge, l'orange, le jaune, le vert, le bleu et le violet."
"Although Newton understood that a beam of light of a particular colour is always deviated by the same amount, he did not appear to understand why this is so.","Si Newton comprend qu'un faisceau de lumière de couleur particulière est toujours dévié de la même façon, il ignore cependant pourquoi il en est ainsi."
More than a century would pass before another British scientist by the name of Thomas Young would provide part of the answer.,"C'est un autre Britannique, du nom de Thomas Young, qui apportera plus d'un siècle plus tard une partie de la réponse."
Next Previous © 2006 An original idea and a realization of the ASTROLab of Mont-Mégantic National Park,Suivant Précédent © 2006 Une idée originale et une réalisation de L'ASTROLab du Parc national du Mont-Mégantic
"Astronomers …or the birth of spectroscopy In 1801, the physicist Thomas Young clearly demonstrated that light travels as a wave, much like the succession of crests and troughs along the surface of water.","Astronomes ... ou la naissance de la spectroscopie En 1801, le physicien Thomas Young démontre clairement que la lumière se propage comme une onde, c'est-à-dire un peu comme une succession de vagues et de creux à la surface de l'eau."
"One of Young’s most astonishing feats was that he succeeded in measuring the wavelengths of red and violet light; that is, the distance between two crests or troughs of successive waves.","Fait étonnant, Young arrive même à mesurer la longueur d'onde des lumières rouge et violette, c'est-à-dire la distance entre deux crêtes ou deux creux de vagues successifs."
His results revealed a wavelength of 7 thousandths of a millimetre for red light and 4 thousandths of a millimetre for violet.,"Pour la lumière rouge, il obtient 7 millièmes de millimètres et pour la violette, 4 millièmes de millimètres."
"Combining these measurements with the basic concepts of Newton’s work, he concluded that light with a longer wavelength is less deflected than light with a shorter wavelength.","De ces mesures et à la lueur des travaux de Newton, il apparaît donc que la lumière de grande longueur d'onde est moins déviée que celle de courte longueur d'onde."
"During the same historic period, around 1802, the British chemist William Hyde Wollaston uncovered a surprising fact: the spectrum of sunlight is not continuous.","À la même époque, vers 1802, le chimiste britannique William Hyde Wollaston remarque un fait surprenant : le spectre de la lumière solaire n'est pas continu."
"In fact, numerous black lines are superimposed on the colours of its spectrum.","En effet, de nombreuses raies noires entrecoupent les couleurs du spectre."
"Unfortunately, this revelation did not attract much attention and no ideas were advanced to explain their presence.","Malheureusement, il n'y porte pas une grande attention et aucune tentative n'est avancée pour expliquer leur présence."
"Several years later, in 1814, the German optician Josef von Fraunhofer noticed the same black lines in the spectrum of sunlight.","Quelques années plus tard, en 1814, l'opticien allemand Josef von Fraunhofer remarque les mêmes raies noires dans le spectre de la lumière solaire."
"Although he did not understand their significance, he nonetheless measured their positions and catalogued a total of 324.","Ignorant leur signification, il se met quant même à mesurer leurs positions et en catalogue 324."
"In 1859, the German chemist Robert Wilhelm Bunsen (who improved and popularized the burner that bears his name) devised an original analytical technique: he inserted mineral salts into the flame of his burner and observed the colours produced by the gas emitted.","En 1859, le chimiste allemand Robert Wilhelm Bunsen (qui améliora et popularisa le brûleur qui porte son nom) utilise un moyen d'analyse plutôt original : il introduit des sels minéraux dans la flamme de son brûleur et observe les couleurs générées par le gaz produit."
"He was thus able to determine whether a particular substance was present in a mineral by observing a colour that, according to him, characterized that substance.","Il parvient ainsi à déduire si un constituant est présent ou non dans un minéral en observant la couleur qui, selon lui, le caractérise."
"Gustav Robert Kirchhoff, a German physician and friend of Bunsen, proposed the additional step of dispersing the light emitted by the gas by using a prism.","Gustav Robert Kirchhoff, un physicien allemand et ami de Bunsen, propose plutôt de disperser la lumière produite par le gaz avec un prisme de façon à générer un spectre."
"The two researchers thus made a major discovery: each chemical element generates a series of spectral rays that uniquely characterize the substance, much like a fingerprint identifies a person.","Les deux chercheurs font alors une découverte majeure : ils constatent que chaque élément chimique génère une série de raies spectrales qui le caractérise de façon unique, comme une empreinte digitale."
"The invention of tTheir new analytical technique, spectroscopy, led to the discovery of many new chemical elements in the years ahead.","Une nouvelle technique analytique, la spectroscopie, vient ainsi d'être inventée et, grâce à elle, plusieurs nouveaux éléments chimiques sont découverts dans les années qui suivent."
Kirchhoff was interested in the spectrum of sunlight and realized that Fraunhofer’s black lines corresponded exactly to the bright rays emitted by specific chemical elements.,"S'intéressant alors au spectre de la lumière solaire, Kirchhoff constate que les raies noires de Fraunhofer correspondent exactement à des raies brillantes émises par certains éléments chimiques."
"He deduced that the white light produced by the hot surface of the Sun was in part absorbed by certain chemical elements present in its cooler atmosphere, which produces black lines in the spectrum.","Il comprend alors que la lumière blanche produite depuis la surface chaude du Soleil est en partie absorbée par certains éléments chimiques présents dans son atmosphère qui elle, est plus froide, ce qui génère les raies noires."
Kirchhoff’s discoveries opened the doors to spectroscopic studies in astronomy.,"Grâce à ces découvertes, Kirchhoff ouvre toutes grandes les portes de la spectroscopie à l'astronomie."
"To their great satisfaction, astronomers were now equipped with a method for determining the chemical composition of stars and nebulas, and even their temperature, distance, speed and age by measuring the intensity of the different spectral rays and applying basic principles of physics.","Pour leur plus grand bonheur, les astronomes sont désormais capables de connaître la composition chimique des étoiles et des nébuleuses et même, en mesurant l'intensité des différentes raies spectrales et en employant quelques notions de physique, d'en déterminer la température, la distance, la vitesse et l'âge."
"It was through spectroscopy that light allowed us to ""touch the stars"", something long believed impossible due to the great distances involved.","Ainsi, la lumière nous permet donc en quelque sorte de "" toucher aux étoiles "", chose que plusieurs pensaient impossible compte tenu des distances qui nous en séparent."
One problem remained unanswered for Kirchhoff: he could not explain how matter could emit or absorb light.,Un problème demeure cependant sans réponse pour Kirchhoff : il n'arrive pas à expliquer comment la matière peut émettre ou absorber de la lumière.
Other researchers would help resolve this enigma 50 years later.,D'autres chercheurs parviendront à résoudre l'énigme une cinquantaine d'années plus tard.
Astronomers A map of visible and invisible light Our understanding of the nature of light took a giant leap forward in the second half of the 1800’s with the help of the Scottish physicist James Clerk Maxwell.,Astronomes Une carte de la lumière visible et invisible Notre compréhension de la nature de la lumière fait un bond de géant dans la seconde moitié des années 1800 avec l'aide du physicien écossais James Clerk Maxwell.
Maxwell was interested in a multitude of scientific problems that included electricity and magnetism.,Maxwell s'intéresse à une foule de problèmes scientifiques dont l'électricité et le magnétisme.
"He first published articles on these subjects in 1855, then compiled his work in 1873 into a book entitled Treatise on Electricity and Magnetism, which is now considered a classic in the field of matter.","Il commence à publier des articles sur ces sujets en 1855, et synthétisera l'ensemble en 1873 dans son livre intitulé Treatise on Electricity and Magnetism (ou Traité sur l'Électricité et le Magnétisme, en français), un classique en la matière."
"In 1863, Maxwell discovered that by manipulating equations for electricity and magnetism, it was possible to extract a value that corresponded to the speed of light.","En 1863, Maxwell découvre qu'en manipulant ses équations sur l'électricité et le magnétisme, il est capable d'extraire une valeur qui correspond à la vitesse de propagation de la lumière."
"Surprised by this result, he began to suspect that light, electricity and magnetism were one and the same.","Surpris par un tel résultat, il commence alors à soupçonner que lumière, électricité et magnétisme ne font qu'un."
"To follow up on this idea, he developed new equations for electricity and magnetism and concluded that not only is light a wave – as demonstrated by Thomas Young more than 50 years earlier – but an electromagnetic wave.","Poursuivant sur sa lancée, il développe davantage ses équations sur l'électricité et le magnétisme et aboutit à la conclusion que la lumière doit être une onde, comme l'avait démontré Thomas Young plus de cinquante ans auparavant, mais une onde électromagnétique, c'est-à-dire possédant une composante électrique et magnétique, ce qui est en soit une découverte capitale."
The discovery that light possesses both electric and magnetic components proved to be of paramount importance.,"De plus, il n'y a aucune raison, selon lui, pour qu'il n'existe pas d'ondes électromagnétiques invisibles au-delà du spectre de la lumière visible et de l'ultraviolet."
"Maxwell went on to reason that invisible electromagnetic waves exist beyond the visible and ultraviolet light spectra, but sadly he did not live long enough to test his idea.","Par malheur, Maxwell ne vivra pas assez longtemps pour vérifier si sa prévision s'avère exacte car il meurt en 1879, peu de temps après avoir élaboré sa théorie."
"Hertz labelled these new waves ""radio waves"", and their discovery was put to beneficial use in the development of the telegraph and the radio.","Elles joueront plus tard, on s'en doute bien, un rôle de premier plan dans le développement du télégraphe et de la radio."
"Today, the electromagnetic spectrum is known to extend far beyond the colours of the rainbow, as shown in the diagram below.","Aujourd'hui, le spectre électromagnétique est connu pour s'étendre bien au-delà des couleurs de l'arc-en-ciel."
The portion of the electromagnetic spectrum that we can see with our eyes is tiny with respect to its full extent.,Le spectre électromagnétique est continu mais les scientifiques l'ont divisé de façon artificielle pour des raisons de commodité.
"If the electromagnetic spectrum was a window 30 million kilometres long, we would only have to open it three centimetres to let in all the visible light.",Les divisions ont surtout été établies à l'aide des techniques utilisées pour détecter les différentes longueurs d'onde.
The electromagnetic spectrum is continuous but scientists have divided it in an artificial manner for practical reasons.,"Par exemple, les limites du domaine de la lumière visible sont définies par ce que nos yeux peuvent détecter."
The divisions were mainly established by the limitations of the various techniques used to detect wavelengths.,La portion du spectre électromagnétique que nous pouvons percevoir avec nos yeux est infime par rapport à son étendue totale.
"For example, the limits of the visible light range is defined by what our eyes can detect.","Si on faisait correspondre le spectre électromagnétique à une fenêtre de 30 millions de kilomètres de long, il ne faudrait ouvrir la fenêtre que de 3 centimètres pour laisser passer la lumière visible."
"Although other electromagnetic waves – radio waves, infrared light, ultraviolet light, X-rays and gamma rays – represent ""colours"" that are invisible to us, they are nonetheless forms of light.","Bien que les ondes radio, infrarouges, ultraviolettes, X et gamma soient toutes des « couleurs » invisibles, ce sont toutes, comme les ondes visibles, de la lumière."
Electromagnetic spectrum activity Next Previous © 2006 An original idea and a realization of the ASTROLab of Mont-Mégantic National Park,Activité Spectre électromagnétique Suivant Précédent © 2006 Une idée originale et une réalisation de L'ASTROLab du Parc national du Mont-Mégantic
The main picture represents the electromagnetic spectrum.,L’image principale est une représentation du spectre électromagnétique.
Slide the curser or click the red dots in the spectrum to see images or representations of the frequency chosen.,Vous n’avez qu’à cliquer directement sur les points rouges qui se retrouvent sur le spectre pour voir les images ou une représentation de ce qui correspond à la fréquence choisie.
Here is a description of the different wavelengths in the spectrum:,Voici ce qui est écrit sur les différents points du spectre :
Text of this activity,Texte de l'activité
104m 10 000 m or 10 km This distance is about as long as the Confederation bridge,104m 10 000 m ou 10 km Cette distance correspond approximativement à la longueur du pont de la Confédération
102m 100 m This distance is about as long as a soccer field,102m 100 m Cette distance correspond approximativement à la longueur d’un terrain de soccer
100m 1 m This distance is on the same scale as the average height for a North American person (1.7-1.8 m),100m 1 m Cette distance correspond approximativement à la hauteur moyenne des hommes est de 1m80
10-2m 1 cm (from the Latin word for hundred) This is about the same size as a pea.,10-2m 1 cm (du latin cent) Cette dimension correspond approximativement à la taille d’un petit pois
10-3m 1 mm (from the Latin word for thousand) This is about the same size as dust particles,10-3m 1 mm (du latin mille) Cette dimension correspond approximativement à la taille d’un grains de poussière
10-6m 1 µm (micrometre from the Greek word for small) or 1 thousandths of a millimetre This is about the size of bacteria,10-6m 1 µm (micromètre du grec petit) ou 1 millième de millimètre Cette dimension correspond approximativement à la taille d’une bactérie
10-9m 1 nm (nanometre from the Greek word for dwarf) or 1 millionth of a millimetre This is about the size of a typical molecule,10-9m 1 nm (nanomètre du grec nain) ou 1 millionième de millimètre Cette dimension correspond approximativement à la taille d’une molécule
10-10m 1 angstrom (from the name of a Swedish physicist) This is about the size of an atom,10-10m 1 angstroëm (du nom d’un physicien suédois) Cette dimension correspond approximativement à la taille d’un atome
10-12m 1 picometre (from the Italian word for small) This is about the size of an electron or proton,"10-12m 1 picomètre (de l’italien petit) Cette dimension correspond approximativement à la taille d’un électron, proton"
"10-15m 1 fm (femtometre, from the Danish word for fifteen) This is about the size of a nucleon","10-15m 1 fm (femtomètre, du danois quinze) Cette dimension correspond approximativement à la taille d’un nucléon"
"10-18m 1 am (attometre, from the Danish word for eighteen) This is about the size of a quark","10-18m 1 am (attomètre, du danois dix-huit) Cette dimension correspond approximativement à la taille d’un quark"
"10-21m 1 zm (zeptometre, a term invented for spectrometry) This size does not correspond to any known thing","10-21m 1 zm (zeptomètre, terme inventé en spectométrie) Cette dimension correspond à rien de connu"
"10-24m 1 ym (yoctometre, an invented term) This size does not correspond to any known thing","10-24m 1 ym (yoctomètre, terme inventé) Cette dimension correspond à rien de connu"
"104m 10,000 metres or 10 kilometres Measured in metres, this represents 10,000 metres or 10 kilometres—the diameter of a celestial object that crashed into the Yucatan Peninsula 65 million years ago causing the extinction of the dinosaurs.","104m 10 000 mètres ou 10 kilomètres Mesuré en mètres, cette distance correspond à 10 000 mètres ou 10 kilomètres, soit le diamètre de l’objet céleste qui s’est écrasé sur la péninsule du Yucatan il y a 65 millions d’années causant l’extinction des dinosaures."
"106m 1,000,000 m or 1,000 kilometres Measured in metres, this represents 1,000 kilometres—the diameter of Ceres, the largest asteroid in the asteroid belt between Mars and Jupiter.","106m 1 000 000 m ou 1000 kilomètres Mesuré en mètres, cette distance correspond à 1000 kilomètres, soit le diamètre de Cérès, le plus gros astéroïde de la ceinture d’astéroïdes située entre Mars et Jupiter."
"108m 100,000 kilometres Measured in metres, this represents 100,000 kilometres—the distance by which asteroid 1994 XM missed the Earth in 1994.","108m 100 000 kilomètres Mesuré en mètres, cette distance correspond à 100 000 kilomètres, soit la distance à laquelle l’astéroïde 1994 XM effleura la Terre en 1994."
"1010m 10 million kilometres Measured in metres, this represents 10 million kilometres—the thickness of the Sun’s corona.","1010m 10 millions de kilomètres Mesuré en mètres, cette distance correspond à 10 millions de kilomètres, soit l’épaisseur de la couronne solaire."
A solar corona is the outer layer of a sun’s atmosphere.,La couronne solaire est la couche supérieure de l’atmosphère du Soleil.
It resembles a halo of pearly light and is only visible during total eclipses of the Sun.,Elle ressemble à un halo de lumière nacré et n’est visible que pendant les éclipses totales de Soleil.
"1012m 1 billion kilometres Measured in metres, this represents 1 billion kilometres—the approximate distance travelled by the Earth around the Sun in one year.","1012m 1 milliard de kilomètres Mesuré en mètres, cette distance correspond à 1 milliard de kilomètres, soit la distance approximative parcourue par la Terre autour du Soleil en une année."
"1014m 100 billion kilometres Measured in metres, this represents 100 billion kilometres—the distance separating the Earth from the heliopause, the outer limit of the solar system where solar wind is stopped by the interstellar medium.","1014m 100 milliards de kilomètres Mesuré en mètres, cette distance correspond à 100 milliards de kilomètres, soit la distance séparant la Terre de l’héliopause, la limite extérieure du système solaire, là où le souffle du vent solaire est arrêté par le milieu interstellaire."
"1016m 10,000 billion kilometres Measured in metres, this represents 10,000 billion kilometres—the distance travelled by light in one year, also known as 1 light-year.","1016m 10 000 milliards de kilomètres Mesuré en mètres, cette distance correspond à 10 000 milliards de kilomètres, soit la distance parcourue par la lumière en une année, c’est-à-dire une année-lumière."
"1018m 100 light-years Measured in metres, this represents 100 light-years—the diameter of nebula NGC 7000, also known as the ""North America Nebula"".","1018m 100 années-lumière Mesuré en mètres, cette distance correspond à 100 années-lumière, soit le diamètre de la nébuleuse NGC 7000 dite « Nébuleuse de l’Amérique du Nord »."
"1020m 10,000 light-years Measured in metres, this represents 10,000 light-years—the distance separating us from globular cluster M22.","1020m 10 000 années-lumière Mesuré en mètres, cette distance correspond à 10 000 années-lumière, soit la distance nous séparant de l’amas globulaire M22."
"1022m 1 million light-years Measured in metres, this represents 1 million light-years—the average distance between galaxies.","1022m 1 million d’années-lumière Mesuré en mètres, cette distance correspond à 1 million d’années-lumière, soit la distance moyenne séparant les galaxies les unes des autres."
"1024m 100 million light-years Measured in metres, this represents 100 million light-years—the distance between us and galaxy NGC 5850 in the Virgo constellation.","1024m 100 millions d’années-lumière Mesuré en mètres, cette distance correspond à 100 millions d’années-lumière, soit la distance nous séparant de la galaxie NGC 5850 située dans la constellation de la Vierge."
Gamma rays The most energetic form of light.,Rayons gamma Lumière la plus énergétique qui soit.
"Invisible, it is generated by subatomic particles or atomic nuclei.","Invisible, elle est produite par des particules subatomiques ou des noyaux atomiques."
Radioactive chemical elements produce gamma rays.,Les éléments chimiques radioactifs produisent des rayons gamma.
The sun under Gamma rays,Le soleil vu sous les rayons Gamma
X-rays Highly energetic invisible light that can pass through many types of material.,Rayons X Lumière invisible très énergétique capable de passer au travers de plusieurs types de matériaux.
This quality enables it to be used (in small doses) for medical imaging.,"Elle est souvent utilisée pour cette raison (en petites doses) en imagerie médicale, par exemple."
The sun under X-rays,Le soleil vu sous les rayons X
Ultraviolet Energetic invisible light found just beyond the colour violet in the electromagnetic spectrum.,"Rayon Ultraviolet Lumière énergétique invisible se trouvant, dans le spectre électromagnétique, au-delà de la couleur violette."
"Prolonged exposure to ultraviolet light can cause health problems in the human body, particularly for the eyes and skin.","Chez l’être humain, une exposition prolongée aux rayons ultraviolets peut causer des problèmes de santé aux yeux et à la peau, par exemple."
"Luckily for us, a large amount of ultraviolet rays produced by the Sun is absorbed by ozone, one of the gases in our atmosphere.","Heureusement pour nous, une grande partie des rayons ultraviolets produits par le Soleil est absorbée par l’ozone, un gaz contenu dans l’atmosphère."
The sun under Ultraviolet,Le soleil vu sous les rayons Ultraviolet
